Name,New team offseason 21,CSW%,F-Strike%,RE24,WAR,K-BB%,Year,CSW%Diff,F-Strike%Diff,RE24Diff,WARDiff,K-BB%Diff
Blake Snell,No,29.416666666666668,58.36666666666667,0.4366666666666668,0.3833333333333333,19.03333333333333,2021,0.6566666666666663,-5.093333333333334,-1.5616666666666665,-0.23333333333333328,1.4833333333333307
Blake Taylor,No,19.466666666666665,53.23333333333333,-0.2133333333333333,-0.0333333333333333,-17.033333333333335,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Blake Taylor,No,24.6,48.68,0.0839999999999999,-0.02,9.919999999999998,2021,5.133333333333336,-4.5533333333333275,0.29733333333333317,0.013333333333333298,26.953333333333333
Blake Treinen,No,29.11666666666667,65.91666666666667,2.901666666666667,0.3333333333333333,21.03333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Blake Treinen,No,26.55,58.55,0.85,0.0,25.0,2022,-2.56666666666667,-7.366666666666674,-2.0516666666666667,-0.3333333333333333,3.9666666666666686
Bowden Francis,No,22.2,66.7,0.2,0.0,33.3,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brad Boxberger,No,31.316666666666663,57.68333333333334,1.78,0.1333333333333333,22.366666666666664,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brad Boxberger,No,30.816666666666663,67.0,0.8233333333333333,0.1166666666666666,14.85,2022,-0.5,9.316666666666663,-0.9566666666666668,-0.016666666666666705,-7.516666666666664
Brad Brach,,27.380000000000003,55.96,-2.248,-0.04,2.9,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brad Hand,No,29.166666666666668,57.25,-0.5233333333333333,0.0666666666666666,8.4,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brad Hand,No,28.166666666666668,62.6,-1.6383333333333334,-4.625929269271485e-18,11.85,2021,-1.0,5.350000000000001,-1.1150000000000002,-0.0666666666666666,3.4499999999999993
Brad Keller,No,23.53333333333333,53.78333333333333,-3.6766666666666654,0.1166666666666666,7.783333333333334,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brad Keller,No,25.54,59.86,-3.172,0.24,9.16,2021,2.0066666666666677,6.076666666666668,0.5046666666666653,0.12333333333333339,1.376666666666666
Brad Peacock,,20.05,53.0,-2.62,-0.1,-1.1999999999999993,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brad Wieck,,30.925,55.725,2.17,0.1,25.925,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brady Lail,,35.7,90.0,-2.05,0.0,10.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brady Singer,No,30.58333333333333,58.66666666666666,3.286666666666666,0.5,19.066666666666663,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brady Singer,No,30.35,56.18333333333334,-2.625,0.3333333333333333,13.516666666666666,2021,-0.23333333333332718,-2.48333333333332,-5.911666666666666,-0.16666666666666669,-5.549999999999997
Brandon Bielak,No,25.75,53.78,-0.4416666666666667,0.0333333333333333,18.216666666666665,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brandon Bielak,No,25.566666666666663,49.333333333333336,0.2466666666666667,-0.0333333333333333,14.633333333333336,2022,-0.18333333333333712,-4.446666666666665,0.6883333333333335,-0.0666666666666666,-3.5833333333333286
Brandon Brennan,,23.8,63.6,1.71,0.0,-9.1,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brandon Dickson,,28.6,60.0,-1.92,0.0,10.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brandon Drury,,22.2,57.1,-2.29,-0.1,-14.3,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brandon Hughes,No,30.7,66.88,1.156,-0.06,19.36,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brandon Kintzler,,24.325,60.275,-2.3400000000000003,-0.1,8.375,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brandon Waddell,,23.975,57.1,-0.8149999999999998,-0.075,1.2000000000000002,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brandon Woodruff,No,30.1,66.06666666666666,6.62,0.8166666666666668,23.666666666666668,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brandon Woodruff,No,31.883333333333336,63.38333333333333,4.196666666666666,0.6333333333333333,28.183333333333334,2022,1.783333333333335,-2.68333333333333,-2.423333333333334,-0.18333333333333346,4.516666666666666
Brandon Workman,,29.33333333333333,57.0,-2.7099999999999995,-0.1,3.4000000000000004,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brandyn Sittinger,,18.8,66.7,-0.6,-0.5,-4.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Braxton Garrett,No,30.85,65.9,1.075,0.375,17.225,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Braxton Garrett,No,26.6,68.32499999999999,-0.8125,0.05,7.85,2021,-4.25,2.424999999999983,-1.8875,-0.325,-9.375000000000002
Brayan Bello,No,27.83333333333333,62.56666666666666,-0.6999999999999998,0.4000000000000001,10.533333333333331,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brendon Little,No,18.2,66.7,-2.75,-0.2,-16.7,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brennan Bernardino,No,5.7,46.65,-1.275,-0.05,-21.65,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brent Honeywell,,20.5,66.7,-2.47,-0.2,4.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brent Suter,No,24.15,61.78333333333333,0.16,0.0833333333333333,13.083333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brent Suter,No,27.616666666666664,62.333333333333336,0.1616666666666667,-0.0333333333333333,11.2,2022,3.466666666666665,0.5500000000000043,0.0016666666666667052,-0.1166666666666666,-1.8833333333333346
Brett Anderson,,23.666666666666668,55.56666666666666,0.0066666666666667,0.1333333333333333,6.9,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brett Martin,No,26.816666666666663,61.26666666666667,-0.94,0.0166666666666666,9.183333333333334,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brett Martin,No,26.78333333333333,65.01666666666667,-0.0749999999999998,0.0999999999999999,10.65,2021,-0.03333333333333144,3.749999999999993,0.8650000000000001,0.08333333333333329,1.4666666666666668
Brett Phillips,No,21.7,42.9,-0.44,0.0,-28.6,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brett Phillips,No,14.633333333333333,59.16666666666666,-2.0733333333333333,-0.0666666666666666,-6.666666666666667,2022,-7.066666666666666,16.26666666666666,-1.6333333333333333,-0.0666666666666666,21.933333333333334
Brett de Geus,,23.933333333333334,54.31666666666666,-3.5500000000000003,-0.0666666666666666,6.55,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brian Moran,No,20.0,60.0,-2.69,-0.1,-20.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brian Serven,No,12.5,66.7,0.64,0.0,-33.3,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brock Burke,No,28.23333333333333,59.616666666666674,2.0,0.1333333333333333,20.23333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brock Holt,,30.0,33.3,0.48,0.0,0.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brody Koerner,,17.3,38.5,0.55,0.0,-7.7,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brooks Kriske,,21.15,56.45,-2.6675,-0.075,5.825,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brooks Raley,No,29.96666666666667,63.86666666666667,0.955,0.1666666666666666,20.6,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Brooks Raley,No,30.4,61.25,-1.1283333333333332,0.1,22.1,2021,0.43333333333333,-2.616666666666667,-2.083333333333333,-0.0666666666666666,1.5
Bruce Zimmermann,No,24.74,61.48,-3.082,-0.1,8.82,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Bruce Zimmermann,No,26.675,61.375,-0.8225,0.125,10.925,2021,1.9350000000000023,-0.10499999999999687,2.2595,0.225,2.1050000000000004
Brusdar Graterol,No,25.05,64.0,0.9175,0.075,5.25,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Brusdar Graterol,No,25.8,69.51666666666667,1.0116666666666665,0.1333333333333333,18.55,2022,0.75,5.516666666666666,0.09416666666666651,0.058333333333333307,13.3
Bryan Abreu,No,30.73333333333333,56.26666666666666,0.7866666666666666,0.2333333333333333,25.9,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Bryan Abreu,No,26.0,38.05,-2.6950000000000003,0.0499999999999999,9.125,2021,-4.733333333333331,-18.21666666666666,-3.481666666666667,-0.1833333333333334,-16.775
Bryan Baker,No,26.3,50.0,0.56,0.0,25.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Bryan Baker,No,28.3,63.11666666666667,0.485,0.25,17.766666666666666,2022,2.0,13.116666666666667,-0.07500000000000007,0.25,-7.233333333333334
Bryan Garcia,No,23.06,56.5,-2.81,-0.1399999999999999,5.62,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Bryan Garcia,No,28.566666666666663,55.13333333333333,0.6466666666666666,-0.0333333333333333,8.666666666666666,2022,5.506666666666664,-1.3666666666666671,3.4566666666666666,0.1066666666666666,3.046666666666666
Bryan Hoeing,No,23.1,50.4,-5.735,-0.2,2.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Bryan Holaday,,18.8,60.0,-0.47,-0.1,-20.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Bryan Mitchell,,26.9,50.0,0.05,0.1,11.1,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Bryan Shaw,No,25.116666666666664,54.78333333333333,1.0633333333333332,0.0166666666666666,10.216666666666669,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Bryan Shaw,No,24.0,61.01666666666667,-1.5916666666666668,-0.0666666666666666,9.466666666666669,2022,-1.1166666666666636,6.233333333333341,-2.6550000000000002,-0.0833333333333332,-0.75
Bryce Elder,No,26.633333333333336,56.53333333333333,2.2133333333333334,0.2666666666666666,12.4,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Bryce Montes de Oca,No,28.6,84.2,-1.3,0.1,21.1,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Bryse Wilson,No,25.33333333333333,62.15,-1.325,0.0,7.883333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Bryse Wilson,No,23.73333333333333,57.53333333333333,-3.2466666666666666,0.0166666666666666,8.783333333333333,2022,-1.5999999999999979,-4.616666666666667,-1.9216666666666666,0.0166666666666666,0.9000000000000004
Bubby Rossman,No,33.3,40.0,-1.49,-0.1,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Buck Farmer,No,28.3,63.58,0.5900000000000001,0.22,13.580000000000002,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Buck Farmer,No,25.6,57.74,-1.472,-0.14,3.4799999999999995,2021,-2.6999999999999993,-5.839999999999996,-2.0620000000000003,-0.36,-10.100000000000001
Burch Smith,,24.616666666666664,60.15,-0.98,-0.0166666666666666,8.316666666666666,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Cade Cavalli,No,22.2,56.5,-3.05,0.1,17.4,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Cal Quantrill,No,24.683333333333334,65.95,4.2,0.35,10.683333333333332,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Cal Quantrill,No,23.816666666666663,63.383333333333326,1.586666666666667,0.3833333333333333,9.766666666666667,2022,-0.8666666666666707,-2.566666666666677,-2.6133333333333333,0.033333333333333326,-0.9166666666666643
Caleb Baragar,,24.05,63.75,0.91,0.0,4.375,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Caleb Ferguson,No,29.34,48.96,1.416,0.08,10.58,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Caleb Kilian,No,20.4,55.4,-9.16,0.0,-5.4,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Caleb Smith,No,26.45,61.93333333333334,-0.225,-0.1166666666666666,7.466666666666666,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Caleb Smith,No,27.75,55.21666666666667,-0.3500000000000001,-9.251858538542969e-18,12.05,2021,1.3000000000000007,-6.716666666666669,-0.12500000000000008,0.11666666666666659,4.583333333333335
Caleb Thielbar,No,30.2,67.55,1.105,0.2666666666666666,24.71666666666667,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Caleb Thielbar,No,29.25,58.833333333333336,0.8333333333333334,0.1166666666666666,22.65,2021,-0.9499999999999993,-8.716666666666661,-0.2716666666666666,-0.15000000000000002,-2.06666666666667
Calvin Faucher,No,24.725,46.35,-1.915,-0.025,6.15,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Cam Alldred,No,31.3,75.0,0.11,0.0,25.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Cam Bedrosian,,26.2,54.125,-0.37,-0.05,6.3500000000000005,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Cam Vieaux,No,25.366666666666664,61.4,-3.043333333333333,0.0333333333333333,17.73333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Camilo Doval,No,29.73333333333333,53.7,0.8066666666666666,0.2166666666666666,17.3,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Camilo Doval,No,35.5,61.075,1.2950000000000002,0.0749999999999999,29.75,2021,5.766666666666669,7.375,0.4883333333333335,-0.1416666666666667,12.45
Carl Edwards Jr.,No,25.15,31.15,-2.62,-0.15,5.75,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Carl Edwards Jr.,No,26.860000000000003,61.74,1.964,0.02,11.98,2022,1.7100000000000044,30.590000000000003,4.584,0.16999999999999998,6.23
Carlos Carrasco,No,27.383333333333336,67.43333333333334,0.58,0.4166666666666667,17.666666666666668,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Carlos Carrasco,No,24.9,60.1,-4.303333333333334,0.0,15.766666666666666,2021,-2.483333333333338,-7.333333333333336,-4.883333333333334,-0.4166666666666667,-1.9000000000000021
Carlos Estevez,No,21.066666666666663,60.86666666666667,0.53,0.0833333333333333,12.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Carlos Estevez,No,25.98333333333333,58.51666666666667,0.4566666666666667,0.1166666666666666,18.25,2021,4.916666666666668,-2.3499999999999943,-0.0733333333333333,0.0333333333333333,6.25
Carlos Hernandez,No,25.616666666666664,52.25,1.1933333333333334,0.1833333333333333,9.066666666666668,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Carlos Hernandez,No,24.72,58.56,-3.9820000000000007,-0.04,3.7,2022,-0.8966666666666647,6.310000000000002,-5.1753333333333345,-0.2233333333333333,-5.366666666666668
Carlos Martinez,,24.4,55.375,-3.3425,0.125,6.325,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Carlos Rodon,No,30.466666666666665,58.81666666666666,4.9,0.8166666666666668,27.383333333333336,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Carlos Rodon,No,30.53333333333333,61.56666666666666,4.548333333333333,1.0666666666666669,26.683333333333334,2022,0.06666666666666643,2.75,-0.35166666666666746,0.2500000000000001,-0.7000000000000028
Carson Fulmer,,26.85,52.650000000000006,-2.52,0.0,9.35,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Carson Kelly,No,15.175,57.725,-0.7925,-0.025,-6.35,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Casey Lawrence,No,22.7,75.225,-1.7625,-0.1,7.225,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Casey Mize,No,21.9,57.8,-1.11,0.1,4.4,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Casey Mize,No,26.683333333333334,62.16666666666666,2.3583333333333334,0.2166666666666666,13.066666666666668,2021,4.783333333333335,4.36666666666666,3.4683333333333337,0.11666666666666659,8.666666666666668
Casey Sadler,,32.475,52.45,4.074999999999999,0.275,18.975,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Cesar Valdez,No,6.3,60.0,-2.72,0.0,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Cesar Valdez,No,32.45,60.23333333333333,-1.895,0.1166666666666666,12.333333333333334,2021,26.150000000000002,0.23333333333332718,0.8250000000000002,0.1166666666666666,12.333333333333334
Chad Green,No,30.066666666666663,63.133333333333326,2.1333333333333333,0.2666666666666666,25.58333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chad Green,No,26.8,68.75,0.455,0.15,21.55,2022,-3.266666666666662,5.616666666666674,-1.6783333333333332,-0.11666666666666661,-4.033333333333328
Chad Kuhl,Yes,25.766666666666666,60.48333333333333,-2.93,0.1333333333333333,8.35,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Chad Kuhl,Yes,28.566666666666663,53.45,-1.356666666666667,-0.0333333333333333,13.333333333333334,2021,2.799999999999997,-7.033333333333324,1.5733333333333333,-0.1666666666666666,4.983333333333334
Chad Pinder,No,15.4,42.9,-2.56,0.0,-28.6,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Chad Smith,No,32.2,45.175,-2.715,-0.025,13.975,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Charlie Barnes,,24.066666666666663,57.333333333333336,-2.2833333333333337,0.0666666666666666,1.933333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Charlie Culberson,No,17.9,56.65,0.495,0.0,-10.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Charlie Culberson,No,21.45,70.85,0.495,0.0,0.0,2021,3.5500000000000007,14.199999999999996,-0.0,-0.0,10.0
Charlie Morton,No,30.25,58.833333333333336,0.0283333333333332,0.2333333333333333,18.883333333333333,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Charlie Morton,No,30.95,58.083333333333336,3.33,0.7833333333333333,20.816666666666663,2021,0.6999999999999993,-0.75,3.3016666666666667,0.55,1.93333333333333
Chase Anderson,Yes,23.975,57.8,-1.3450000000000002,-0.075,6.5,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chase Anderson,Yes,22.65,61.0,-2.055,0.0,4.5,2022,-1.3250000000000028,3.200000000000003,-0.71,0.075,-2.0
Chase De Jong,No,26.1,61.2,-1.9766666666666663,-0.0666666666666666,11.166666666666666,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chase De Jong,No,26.766666666666666,61.16666666666666,2.083333333333333,-0.0166666666666666,10.183333333333334,2022,0.6666666666666643,-0.03333333333334565,4.06,0.049999999999999996,-0.9833333333333325
Chase Silseth,No,27.866666666666664,63.1,-2.6933333333333334,-0.1,11.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Chasen Shreve,No,24.78,65.2,1.5379999999999998,0.0,9.36,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chasen Shreve,No,36.475,77.475,-2.1750000000000003,-0.05,38.25,2022,11.695,12.274999999999991,-3.713,-0.05,28.89
Chaz Roe,,30.4,25.0,-0.01,0.0,25.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chi Chi Gonzalez,No,26.83333333333333,65.7,-1.6966666666666663,-0.0666666666666666,7.566666666666667,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Chi Chi Gonzalez,No,23.066666666666663,59.95,-3.08,0.05,5.016666666666667,2021,-3.7666666666666657,-5.75,-1.3833333333333337,0.1166666666666666,-2.5500000000000007
Chris Archer,Yes,28.03333333333333,63.6,-0.2433333333333333,0.0666666666666666,18.6,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Archer,Yes,25.21666666666667,56.083333333333336,-0.7200000000000001,0.0833333333333333,6.25,2022,-2.816666666666663,-7.516666666666666,-0.4766666666666668,0.016666666666666705,-12.350000000000001
Chris Bassitt,No,29.416666666666668,61.46666666666667,2.25,0.4666666666666666,16.216666666666665,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Bassitt,No,27.9,59.73333333333333,4.48,0.5666666666666667,17.5,2021,-1.5166666666666693,-1.7333333333333414,2.2300000000000004,0.10000000000000003,1.283333333333335
Chris Devenski,No,29.35,56.4,-2.045,-0.15,8.7,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Devenski,No,29.7,76.3,-1.2433333333333334,0.0,18.9,2022,0.34999999999999787,19.9,0.8016666666666665,0.15,10.2
Chris Ellis,No,27.25,56.150000000000006,4.215,0.2,9.95,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Ellis,No,20.5,56.0,-2.77,-0.1,-16.0,2022,-6.75,-0.15000000000000568,-6.984999999999999,-0.30000000000000004,-25.95
Chris Flexen,No,23.566666666666663,63.81666666666666,1.88,0.5,11.1,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Flexen,No,22.71666666666667,58.7,0.4299999999999999,0.1333333333333333,7.666666666666667,2022,-0.8499999999999943,-5.11666666666666,-1.45,-0.3666666666666667,-3.4333333333333327
Chris Martin,No,26.416666666666668,71.7,-0.1116666666666665,0.0833333333333333,13.733333333333334,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Martin,No,28.23333333333333,76.2,1.8966666666666665,0.2833333333333333,29.166666666666668,2022,1.8166666666666629,4.5,2.008333333333333,0.2,15.433333333333334
Chris Mazza,No,36.62,62.02,0.2259999999999999,-0.02,37.260000000000005,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Mazza,No,20.7,57.1,-9.28,-0.5,-2.9,2022,-15.919999999999998,-4.920000000000002,-9.505999999999998,-0.48,-40.160000000000004
Chris Owings,No,20.0,80.0,-0.52,0.0,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Paddack,No,27.1,62.9,-2.118333333333333,0.3166666666666666,17.73333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Paddack,No,26.65,67.2,0.2749999999999999,0.4499999999999999,19.1,2022,-0.45000000000000284,4.300000000000004,2.393333333333333,0.1333333333333333,1.3666666666666707
Chris Rodriguez,,26.4,70.125,0.8225000000000001,0.125,6.475,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Sale,No,31.25,68.05000000000001,1.5700000000000005,0.4,23.75,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Sale,No,32.4,60.0,-0.61,0.2,16.0,2022,1.1499999999999986,-8.050000000000011,-2.1800000000000006,-0.2,-7.75
Chris Stratton,No,27.48333333333333,61.06666666666666,-1.055,0.0999999999999999,12.566666666666668,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Chris Stratton,No,28.73333333333333,60.4,1.2966666666666666,0.1333333333333333,15.983333333333334,2021,1.25,-0.6666666666666643,2.3516666666666666,0.03333333333333341,3.416666666666666
Christian Arroyo,,18.8,40.0,-1.43,-0.1,-20.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Christian Bethancourt,No,23.4,73.33333333333333,0.3133333333333333,0.0,-5.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Cionel Perez,Yes,28.05,60.866666666666674,2.231666666666667,0.1333333333333333,14.516666666666666,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Cionel Perez,Yes,28.12,49.6,-1.572,-0.06,13.44,2021,0.07000000000000028,-11.266666666666673,-3.803666666666667,-0.1933333333333333,-1.0766666666666662
Clarke Schmidt,No,23.1,63.2,-5.26,-0.1,2.6,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Clarke Schmidt,No,29.53333333333333,56.13333333333333,0.7583333333333333,0.0333333333333333,13.2,2022,6.43333333333333,-7.06666666666667,6.018333333333333,0.1333333333333333,10.6
Clay Holmes,No,30.366666666666664,54.6,1.3416666666666668,0.1833333333333333,16.933333333333334,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Clay Holmes,No,32.916666666666664,61.93333333333334,-0.1199999999999999,0.15,16.55,2021,2.5500000000000007,7.333333333333336,-1.4616666666666667,-0.0333333333333333,-0.38333333333333286
Clayton Kershaw,No,32.04,62.02,1.762,0.7,22.94,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Clayton Kershaw,No,29.516666666666666,66.36666666666666,4.376666666666667,0.6666666666666666,19.98333333333333,2022,-2.5233333333333334,4.346666666666657,2.614666666666667,-0.033333333333333326,-2.9566666666666706
Codi Heuer,,27.3,60.333333333333336,0.9016666666666668,0.1166666666666666,12.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Cody Morris,No,25.2,63.0,3.31,0.1,11.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Cody Ponce,,29.04,63.5,-3.3200000000000003,-0.0199999999999999,14.64,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Cody Poteet,No,27.25,62.5,-0.8250000000000002,0.0499999999999999,10.15,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Cody Poteet,No,26.166666666666668,56.0,-0.6633333333333332,0.0,9.0,2022,-1.0833333333333321,-6.5,0.16166666666666696,-0.0499999999999999,-1.1500000000000004
Cody Reed,,25.35,51.4,-0.5549999999999999,-0.1,2.0,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Cody Sedlock,No,28.2,62.5,-2.96,0.0,12.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Cody Stashak,No,29.200000000000003,63.9,-1.91,0.1,22.45,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Cody Stashak,No,30.35,63.1,-1.155,0.2,24.0,2022,1.1499999999999986,-0.7999999999999972,0.7549999999999999,0.1,1.5500000000000007
Cole Irvin,No,24.666666666666668,65.11666666666666,-0.6483333333333334,0.3333333333333333,10.85,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Cole Irvin,No,25.45,66.01666666666667,-0.555,0.2666666666666666,12.3,2022,0.7833333333333314,0.9000000000000057,0.09333333333333338,-0.06666666666666671,1.450000000000001
Cole Ragans,No,22.25,60.05,-2.29,0.15,5.9,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Cole Sands,No,25.5,56.575,-1.53,-0.025,11.6,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Cole Sulser,No,29.11666666666667,60.05,2.036666666666666,0.25,20.98333333333333,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Cole Sulser,No,28.7,63.28,-0.408,0.0,15.24,2022,-0.4166666666666714,3.230000000000004,-2.444666666666666,-0.25,-5.7433333333333305
Cole Waites,No,22.1,72.0,0.18,-0.1,0.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Colin Holderman,No,25.8,60.825,0.3125,0.075,8.049999999999999,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Colin Poche,No,25.23333333333333,54.75,-0.5199999999999999,-0.0666666666666666,15.5,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Colin Rea,,24.2,50.0,-2.13,0.0,20.8,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Collin McHugh,No,33.35,63.21666666666667,2.6266666666666665,0.3,24.266666666666666,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Collin McHugh,No,28.9,64.91666666666667,3.0033333333333334,0.2333333333333333,23.0,2022,-4.450000000000003,1.7000000000000028,0.3766666666666669,-0.06666666666666668,-1.2666666666666657
Collin Snider,No,25.16,50.7,-0.324,-0.02,4.339999999999999,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Collin Wiles,No,27.9,58.5,-0.9,0.0,17.1,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Colten Brewer,,13.3,44.4,-3.56,0.0,-22.2,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Conner Greene,,29.83333333333333,62.36666666666667,-0.58,0.1333333333333333,15.466666666666669,2021,-0.0,-0.0,-0.0,-0.0,-0.0
Conner Menez,No,20.8,20.0,0.25,0.0,20.0,2022,-0.0,-0.0,-0.0,-0.0,-0.0
Conner Menez,No,26.3,59.7,-1.9,0.2,19.4,2021,5.5,39.7,-2.15,0.2,-0.6000000000000014
